order_item_key,orders_key,product_key,product_variant_key,time_key,customer_key,platform_key,item_quantity,paid_price,original_unit_price,voucher_platform_amount,voucher_seller_amount,shipping_fee_paid_by_buyer
S00018525,15813.2,39.2,249.2,20230901,23941.2,2,1,321.0,350.0,29.0,0.0,20.635714285714283
S00018526,15814.2,19.2,148.2,20230901,23931.2,2,1,200.0,350.0,150.0,0.0,21.714285714285715
S00018527,15815.2,19.2,148.2,20230901,23940.2,2,1,200.0,350.0,150.0,0.0,21.714285714285715
S00018528,15816.2,38.2,236.2,20230901,23937.2,2,1,150.0,150.0,0.0,0.0,58.0
S00018529,15817.2,38.2,236.2,20230901,23929.2,2,4,600.0,600.0,0.0,0.0,120.0
S00018530,15818.2,46.2,288.2,20230901,16960.2,2,1,350.0,350.0,0.0,0.0,84.0
S00018531,15819.2,24.2,162.2,20230901,23939.2,2,1,220.0,220.0,0.0,0.0,22.5
S00018532,15819.2,24.2,167.2,20230901,23939.2,2,1,220.0,220.0,0.0,0.0,22.5
S00018533,15820.2,19.2,148.2,20230901,23942.2,2,1,350.0,350.0,0.0,0.0,57.99999999999999
L00018534,15821.1,19.1,323.1,20230902,23954.1,1,1,350.0,350.0,0.0,0.0,61.2
L00018535,15822.1,19.1,323.1,20230902,23952.1,1,1,350.0,350.0,0.0,0.0,24.75
L00018536,15822.1,19.1,323.1,20230902,23952.1,1,1,350.0,350.0,0.0,0.0,24.75
L00018537,15823.1,19.1,323.1,20230902,23953.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018538,15824.1,17.1,97.1,20230902,23950.1,1,1,350.0,350.0,0.0,0.0,84.15
L00018539,15825.1,19.1,323.1,20230902,21919.1,1,1,316.57,350.0,33.43,0.0,40.5
L00018540,15826.1,19.1,323.1,20230902,23955.1,1,1,350.0,350.0,0.0,0.0,28.58
L00018541,15826.1,4.1,29.1,20230902,23955.1,1,1,180.0,180.0,0.0,0.0,11.92
L00018542,15828.1,19.1,323.1,20230902,23956.1,1,1,342.42,350.0,7.58,0.0,35.22
L00018543,15830.1,19.1,323.1,20230903,23958.1,1,1,350.0,350.0,0.0,0.0,11.2
L00018544,15831.1,19.1,323.1,20230903,23964.1,1,1,262.5,350.0,87.5,0.0,40.5
L00018545,15832.1,19.1,323.1,20230903,23962.1,1,1,297.13,350.0,52.87,0.0,0.0
L00018546,15833.1,19.1,323.1,20230903,23961.1,1,1,350.0,350.0,0.0,0.0,11.2
L00018547,15834.1,20.1,101.1,20230903,20922.1,1,1,263.31,350.0,86.69,0.0,0.0
L00018548,15834.1,20.1,101.1,20230903,20922.1,1,1,263.31,350.0,86.69,0.0,0.0
L00018549,15834.1,20.1,101.1,20230903,20922.1,1,1,263.31,350.0,86.69,0.0,0.0
L00018550,15835.1,19.1,323.1,20230903,23963.1,1,1,262.5,350.0,87.5,0.0,0.0
L00018551,15836.1,19.1,323.1,20230903,23959.1,1,1,262.5,350.0,87.5,0.0,0.0
L00018552,15837.1,5.1,45.1,20230903,23960.1,1,1,330.0,440.0,110.0,0.0,56.68
L00018553,15837.1,4.1,21.1,20230903,23960.1,1,1,135.0,180.0,45.0,0.0,56.66
L00018554,15837.1,4.1,28.1,20230903,23960.1,1,1,135.0,180.0,45.0,0.0,56.66
L00018555,15838.1,20.1,101.1,20230903,23957.1,1,1,300.0,350.0,50.0,0.0,40.5
L00018556,15839.1,19.1,323.1,20230904,19014.1,1,1,262.5,350.0,87.5,0.0,0.0
L00018557,15840.1,19.1,323.1,20230904,23970.1,1,1,262.5,350.0,87.5,0.0,0.0
L00018558,15841.1,19.1,323.1,20230904,23972.1,1,1,350.0,350.0,0.0,0.0,22.5
L00018559,15841.1,19.1,323.1,20230904,23972.1,1,1,350.0,350.0,0.0,0.0,22.5
L00018560,15841.1,19.1,323.1,20230904,23972.1,1,1,350.0,350.0,0.0,0.0,22.5
L00018561,15841.1,19.1,323.1,20230904,23972.1,1,1,350.0,350.0,0.0,0.0,22.5
L00018562,15841.1,19.1,323.1,20230904,23972.1,1,1,350.0,350.0,0.0,0.0,22.5
L00018563,15841.1,19.1,323.1,20230904,23972.1,1,1,350.0,350.0,0.0,0.0,22.5
L00018564,15843.1,19.1,323.1,20230904,23966.1,1,1,315.0,350.0,35.0,0.0,0.0
L00018565,15845.1,19.1,323.1,20230904,23967.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018566,15846.1,19.1,323.1,20230904,23965.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018567,15847.1,19.1,323.1,20230904,23968.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018568,15848.1,5.1,43.1,20230905,23973.1,1,1,440.0,440.0,0.0,0.0,0.0
L00018569,15848.1,4.1,27.1,20230905,23973.1,1,1,180.0,180.0,0.0,0.0,0.0
L00018570,15848.1,4.1,28.1,20230905,23973.1,1,1,180.0,180.0,0.0,0.0,0.0
L00018571,15848.1,4.1,27.1,20230905,23973.1,1,1,180.0,180.0,0.0,0.0,0.0
L00018572,15850.1,19.1,323.1,20230905,23974.1,1,1,350.0,350.0,0.0,0.0,193.0
L00018573,15855.1,19.1,323.1,20230906,23982.1,1,1,262.5,350.0,87.5,0.0,0.5
L00018574,15856.1,19.1,323.1,20230906,21881.1,1,1,350.0,350.0,0.0,0.0,170.0
L00018575,15857.1,19.1,323.1,20230906,23980.1,1,1,350.0,350.0,0.0,0.0,47.25
L00018576,15857.1,19.1,323.1,20230906,23980.1,1,1,350.0,350.0,0.0,0.0,47.25
L00018577,15858.1,19.1,323.1,20230906,23981.1,1,1,350.0,350.0,0.0,0.0,24.65
L00018578,15859.1,19.1,323.1,20230906,23421.1,1,1,264.71,350.0,85.29,0.0,9.34
L00018579,15859.1,19.1,323.1,20230906,23421.1,1,1,264.71,350.0,85.29,0.0,9.34
L00018580,15859.1,19.1,323.1,20230906,23421.1,1,1,264.71,350.0,85.29,0.0,9.34
L00018581,15860.1,19.1,323.1,20230906,23983.1,1,1,262.5,350.0,87.5,0.0,61.2
L00018582,15861.1,19.1,323.1,20230906,23978.1,1,1,350.0,350.0,0.0,0.0,61.2
L00018583,15862.1,17.1,97.1,20230906,23979.1,1,1,350.0,350.0,0.0,0.0,47.25
L00018584,15862.1,17.1,97.1,20230906,23979.1,1,1,350.0,350.0,0.0,0.0,47.25
L00018585,15863.1,19.1,323.1,20230907,23985.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018586,15864.1,19.1,323.1,20230907,23986.1,1,1,350.0,350.0,0.0,0.0,84.15
L00018587,15866.1,19.1,323.1,20230907,23987.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018588,15867.1,17.1,97.1,20230907,23988.1,1,1,262.5,350.0,87.5,0.0,11.2
L00018589,15869.1,19.1,323.1,20230908,23920.1,1,1,350.0,350.0,0.0,0.0,24.75
L00018590,15869.1,19.1,323.1,20230908,23920.1,1,1,350.0,350.0,0.0,0.0,24.75
L00018591,15870.1,1.1,1.1,20230908,21917.1,1,1,350.0,350.0,0.0,0.0,89.09
L00018592,15870.1,4.1,28.1,20230908,21917.1,1,1,180.0,180.0,0.0,0.0,34.0
L00018593,15870.1,19.1,323.1,20230908,21917.1,1,1,350.0,350.0,0.0,0.0,81.61
L00018594,15871.1,19.1,323.1,20230908,23989.1,1,1,308.42,350.0,41.58,0.0,51.75
L00018595,15871.1,17.1,97.1,20230908,23989.1,1,1,308.41,350.0,41.59,0.0,53.07
L00018596,15872.1,19.1,323.1,20230908,23992.1,1,1,350.0,350.0,0.0,0.0,0.0
L00018597,15873.1,19.1,323.1,20230908,23996.1,1,1,350.0,350.0,0.0,0.0,0.0
L00018598,15875.1,19.1,323.1,20230908,23997.1,1,1,350.0,350.0,0.0,0.0,104.5
L00018599,15875.1,19.1,323.1,20230908,23997.1,1,1,350.0,350.0,0.0,0.0,104.5
L00018600,15876.1,19.1,323.1,20230908,23016.1,1,1,350.0,350.0,0.0,0.0,46.0
L00018601,15876.1,19.1,323.1,20230908,23016.1,1,1,350.0,350.0,0.0,0.0,46.0
L00018602,15876.1,19.1,323.1,20230908,23016.1,1,1,350.0,350.0,0.0,0.0,46.0
L00018603,15876.1,19.1,323.1,20230908,23016.1,1,1,350.0,350.0,0.0,0.0,46.0
L00018604,15876.1,19.1,323.1,20230908,23016.1,1,1,350.0,350.0,0.0,0.0,46.0
L00018605,15877.1,19.1,323.1,20230908,23999.1,1,1,262.5,350.0,87.5,0.0,40.5
L00018606,15878.1,19.1,323.1,20230908,23994.1,1,1,262.5,350.0,87.5,0.0,0.0
L00018607,15879.1,19.1,323.1,20230908,23998.1,1,1,350.0,350.0,0.0,0.0,40.5
L00018608,15880.1,19.1,323.1,20230908,23993.1,1,1,350.0,350.0,0.0,0.0,193.0
L00018609,15882.1,19.1,323.1,20230908,23990.1,1,1,262.5,350.0,87.5,0.0,0.0
S00018610,15883.2,19.2,148.2,20230908,24023.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018611,15884.2,19.2,148.2,20230908,24012.2,2,1,130.0,280.0,150.0,0.0,26.92857142857143
S00018612,15885.2,19.2,148.2,20230908,24008.2,2,2,510.0,560.0,50.0,0.0,40.98214285714286
S00018613,15886.2,19.2,148.2,20230908,24033.2,2,1,210.0,280.0,0.0,0.0,28.499999999999996
S00018614,15887.2,19.2,148.2,20230908,24001.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018615,15888.2,19.2,148.2,20230908,20005.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018616,15889.2,19.2,148.2,20230908,24017.2,2,1,276.0,280.0,0.0,0.0,37.457142857142856
S00018617,15890.2,19.2,148.2,20230908,24027.2,2,1,130.0,280.0,150.0,0.0,17.642857142857142
S00018618,15891.2,37.2,229.2,20230908,24029.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018619,15892.2,19.2,148.2,20230908,24020.2,2,1,350.0,350.0,0.0,0.0,84.0
S00018620,15893.2,19.2,148.2,20230908,24024.2,2,1,350.0,350.0,0.0,0.0,135.0
S00018621,15895.2,38.2,236.2,20230908,24000.2,2,1,122.0,150.0,28.0,0.0,9.272
S00018622,15895.2,19.2,148.2,20230908,24000.2,2,1,282.0,350.0,68.0,0.0,21.432
S00018623,15896.2,19.2,148.2,20230908,24018.2,2,2,650.0,700.0,50.0,0.0,41.785714285714285
S00018624,15897.2,19.2,148.2,20230908,24007.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018625,15898.2,19.2,148.2,20230908,24002.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018626,15899.2,19.2,148.2,20230908,24032.2,2,1,350.0,350.0,0.0,0.0,57.99999999999999
S00018627,15900.2,19.2,148.2,20230908,24034.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018628,15902.2,19.2,148.2,20230908,24006.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018629,15903.2,47.2,289.2,20230908,24005.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018630,15906.2,19.2,148.2,20230908,24016.2,2,1,350.0,350.0,0.0,0.0,57.99999999999999
S00018631,15907.2,19.2,148.2,20230908,24019.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018632,15908.2,19.2,148.2,20230908,24009.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018633,15909.2,19.2,148.2,20230908,24011.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018634,15910.2,19.2,148.2,20230908,24003.2,2,1,350.0,350.0,0.0,0.0,84.0
S00018635,15911.2,19.2,148.2,20230908,24004.2,2,1,350.0,350.0,0.0,0.0,57.99999999999999
S00018636,15912.2,19.2,148.2,20230908,24030.2,2,1,350.0,350.0,0.0,0.0,57.99999999999999
S00018637,15913.2,19.2,148.2,20230908,24010.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018638,15914.2,19.2,148.2,20230908,24025.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018639,15915.2,19.2,148.2,20230908,24013.2,2,1,350.0,350.0,0.0,0.0,140.0
S00018640,15916.2,19.2,148.2,20230908,24014.2,2,1,350.0,350.0,0.0,0.0,38.0
S00018641,15917.2,19.2,148.2,20230908,24028.2,2,1,200.0,350.0,150.0,0.0,21.714285714285715
S00018642,15918.2,19.2,148.2,20230908,24026.2,2,1,200.0,350.0,150.0,0.0,21.714285714285715
S00018643,15919.2,19.2,148.2,20230908,24022.2,2,1,263.0,350.0,0.0,0.0,28.554285714285715
S00018644,15920.2,39.2,249.2,20230908,24022.2,2,1,263.0,350.0,0.0,0.0,28.554285714285715
S00018645,15921.2,47.2,289.2,20230908,24021.2,2,2,700.0,700.0,0.0,0.0,44.99999999999999
S00018646,15922.2,39.2,249.2,20230908,24015.2,2,1,350.0,350.0,0.0,0.0,38.0
L00018647,15923.1,19.1,323.1,20230909,24071.1,1,1,291.69,304.54,12.85,0.0,24.45
L00018648,15923.1,17.1,97.1,20230909,24071.1,1,1,291.73,304.58,12.85,0.0,25.05
L00018649,15924.1,19.1,323.1,20230909,24070.1,1,1,304.54,304.54,0.0,0.0,11.2
L00018650,15925.1,19.1,323.1,20230909,24104.1,1,1,276.13,304.54,28.41,0.0,0.0
L00018651,15927.1,19.1,323.1,20230909,24106.1,1,1,236.02,304.54,68.52,0.0,0.0
L00018652,15928.1,19.1,323.1,20230909,24056.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018653,15929.1,17.1,97.1,20230909,24062.1,1,1,234.72,304.58,69.86,0.0,10.41
L00018654,15930.1,19.1,323.1,20230909,24100.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018655,15931.1,19.1,323.1,20230909,24083.1,1,1,228.4,304.54,76.14,0.0,0.0
L00018656,15931.1,19.1,323.1,20230909,24083.1,1,1,228.41,304.54,76.13,0.0,0.0
L00018657,15932.1,21.1,102.1,20230909,24097.1,1,1,350.0,350.0,0.0,0.0,79.0
L00018658,15933.1,19.1,323.1,20230909,24095.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018659,15934.1,19.1,323.1,20230909,24087.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018660,15935.1,19.1,323.1,20230909,24077.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018661,15936.1,19.1,323.1,20230909,24057.1,1,1,261.54,304.54,43.0,0.0,0.0
L00018662,15937.1,19.1,323.1,20230909,24109.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018663,15938.1,19.1,323.1,20230909,24094.1,1,1,254.15,304.54,50.39,0.0,0.0
L00018664,15939.1,20.1,101.1,20230909,24048.1,1,1,284.82,308.17,23.35,0.0,0.0
L00018665,15940.1,1.1,1.1,20230909,24065.1,1,1,299.0,314.03,15.03,0.0,0.0
L00018666,15943.1,17.1,97.1,20230909,24091.1,1,1,304.58,304.58,0.0,0.0,25.06
L00018667,15943.1,19.1,323.1,20230909,24091.1,1,1,304.54,304.54,0.0,0.0,24.44
L00018668,15944.1,19.1,323.1,20230909,24096.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018669,15945.1,19.1,323.1,20230909,24066.1,1,1,244.54,304.54,60.0,0.0,40.5
L00018670,15946.1,19.1,323.1,20230909,24047.1,1,1,304.54,304.54,0.0,0.0,24.75
L00018671,15946.1,19.1,323.1,20230909,24047.1,1,1,304.54,304.54,0.0,0.0,24.75
L00018672,15947.1,19.1,323.1,20230909,24041.1,1,1,246.67,304.54,57.87,0.0,0.0
L00018673,15948.1,19.1,323.1,20230909,24108.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018674,15950.1,19.1,323.1,20230909,24045.1,1,1,228.4,304.54,76.14,0.0,0.0
L00018675,15954.1,19.1,323.1,20230909,24067.1,1,1,258.58,304.54,45.96,0.0,2.41
L00018676,15955.1,19.1,323.1,20230909,24063.1,1,1,238.29,304.54,66.25,0.0,0.0
L00018677,15956.1,19.1,323.1,20230909,24092.1,1,1,270.54,304.54,34.0,0.0,0.0
L00018678,15957.1,19.1,323.1,20230909,24060.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018679,15958.1,19.1,323.1,20230909,24059.1,1,1,228.4,304.54,76.14,0.0,0.0
L00018680,15960.1,19.1,323.1,20230909,24089.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018681,15961.1,4.1,28.1,20230909,24043.1,1,1,123.52,164.69,41.17,0.0,0.0
L00018682,15961.1,19.1,323.1,20230909,24043.1,1,1,228.4,304.54,76.14,0.0,0.0
L00018683,15962.1,19.1,323.1,20230909,24075.1,1,1,236.33,304.54,68.21,0.0,32.87
L00018684,15963.1,19.1,323.1,20230909,24080.1,1,1,258.86,304.54,45.68,0.0,0.0
L00018685,15964.1,4.1,23.1,20230909,23382.1,1,1,162.73,162.73,0.0,0.0,0.0
L00018686,15964.1,4.1,22.1,20230909,23382.1,1,1,162.73,162.73,0.0,0.0,0.0
L00018687,15966.1,19.1,323.1,20230909,24081.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018688,15967.1,17.1,97.1,20230909,24042.1,1,1,239.7,304.58,64.88,0.0,0.0
L00018689,15968.1,19.1,323.1,20230909,24073.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018690,15970.1,20.1,101.1,20230909,24040.1,1,1,308.17,308.17,0.0,0.0,0.0
L00018691,15970.1,19.1,323.1,20230909,24040.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018692,15971.1,19.1,323.1,20230909,24044.1,1,1,304.54,304.54,0.0,0.0,61.2
L00018693,15973.1,19.1,323.1,20230909,24046.1,1,1,228.4,304.54,76.14,0.0,40.5
L00018694,15974.1,19.1,323.1,20230909,24090.1,1,1,288.36,304.54,16.18,0.0,0.0
L00018695,15975.1,19.1,323.1,20230909,24039.1,1,1,199.54,304.54,105.0,0.0,40.5
L00018696,15977.1,19.1,323.1,20230909,24072.1,1,1,252.07,304.54,52.47,0.0,0.0
L00018697,15978.1,19.1,323.1,20230909,24107.1,1,1,278.1,304.54,26.44,0.0,0.0
L00018698,15979.1,19.1,323.1,20230909,24068.1,1,1,304.54,304.54,0.0,0.0,24.44
L00018699,15979.1,17.1,97.1,20230909,24068.1,1,1,304.58,304.58,0.0,0.0,25.06
L00018700,15980.1,17.1,97.1,20230909,24082.1,1,1,294.18,304.58,10.4,0.0,0.0
L00018701,15981.1,19.1,323.1,20230909,24074.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018702,15982.1,19.1,323.1,20230909,24098.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018703,15983.1,19.1,323.1,20230909,24064.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018704,15984.1,19.1,323.1,20230909,24052.1,1,1,282.8,304.54,21.74,0.0,0.0
L00018705,15985.1,19.1,323.1,20230909,24049.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018706,15986.1,17.1,97.1,20230909,24112.1,1,1,274.12,304.58,30.46,0.0,0.0
L00018707,15986.1,19.1,323.1,20230909,24112.1,1,1,274.09,304.54,30.45,0.0,0.0
L00018708,15987.1,19.1,323.1,20230909,24051.1,1,1,228.4,304.54,76.14,0.0,0.0
L00018709,15988.1,17.1,97.1,20230909,24078.1,1,1,304.58,304.58,0.0,0.0,0.0
L00018710,15990.1,20.1,101.1,20230909,24076.1,1,1,308.17,308.17,0.0,0.0,40.5
L00018711,15991.1,4.1,27.1,20230909,24084.1,1,1,162.73,162.73,0.0,0.0,3.29
L00018712,15991.1,19.1,323.1,20230909,24084.1,1,1,304.54,304.54,0.0,0.0,7.91
L00018713,15992.1,19.1,323.1,20230909,24103.1,1,1,292.16,304.54,12.38,0.0,24.75
L00018714,15992.1,19.1,323.1,20230909,24103.1,1,1,292.15,304.54,12.39,0.0,24.75
L00018715,15993.1,19.1,323.1,20230909,24069.1,1,1,304.54,304.54,0.0,0.0,40.5
L00018716,15995.1,19.1,323.1,20230909,24050.1,1,1,228.4,304.54,76.14,0.0,40.5
L00018717,15996.1,19.1,323.1,20230909,24111.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018718,15997.1,19.1,323.1,20230909,24055.1,1,1,287.68,304.54,16.86,0.0,40.5
L00018719,15998.1,19.1,323.1,20230909,24086.1,1,1,304.54,304.54,0.0,0.0,37.64
L00018720,15999.1,19.1,323.1,20230909,24037.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018721,16000.1,19.1,323.1,20230909,24088.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018722,16001.1,20.1,101.1,20230909,24105.1,1,1,308.17,308.17,0.0,0.0,0.0
L00018723,16001.1,15.1,83.1,20230909,24105.1,1,1,319.2,319.2,0.0,0.0,0.0
S00018724,16002.2,19.2,148.2,20230909,24145.2,2,1,299.0,299.0,0.0,0.0,58.0
S00018725,16003.2,47.2,289.2,20230909,24139.2,2,1,277.0,315.0,38.0,0.0,14.38213914849429
S00018726,16003.2,23.2,157.2,20230909,24139.2,2,1,306.0,349.0,43.0,0.0,15.88785046728972
S00018727,16003.2,19.2,148.2,20230909,24139.2,2,1,264.0,299.0,35.0,0.0,13.707165109034268
S00018728,16004.2,19.2,148.2,20230909,24117.2,2,1,299.0,299.0,0.0,0.0,58.0
S00018729,16005.2,18.2,147.2,20230909,24119.2,2,1,254.0,315.0,61.0,0.0,35.162866449511405
S00018730,16005.2,19.2,148.2,20230909,24119.2,2,1,242.0,299.0,57.0,0.0,33.501628664495115
S00018731,16006.2,19.2,148.2,20230909,24135.2,2,1,210.0,299.0,89.0,0.0,26.68896321070234
S00018732,16007.2,19.2,148.2,20230909,24141.2,2,2,548.0,598.0,50.0,0.0,41.23745819397993
S00018733,16008.2,19.2,148.2,20230909,24120.2,2,1,237.0,299.0,24.0,0.0,17.36970684039088
S00018734,16008.2,39.2,249.2,20230909,24120.2,2,1,248.0,315.0,26.0,0.0,18.175895765472315
S00018735,16010.2,19.2,148.2,20230909,24131.2,2,1,263.0,299.0,36.0,0.0,45.40390879478827
S00018736,16010.2,39.2,249.2,20230909,24131.2,2,1,277.0,315.0,38.0,0.0,47.82084690553746
S00018737,16011.2,37.2,229.2,20230909,24126.2,2,1,321.0,350.0,29.0,0.0,34.85142857142857
S00018738,16012.2,19.2,148.2,20230909,24159.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018739,16013.2,19.2,148.2,20230909,24146.2,2,1,149.0,299.0,150.0,0.0,18.93645484949833
S00018740,16014.2,19.2,148.2,20230909,24156.2,2,1,263.0,299.0,36.0,0.0,19.27524429967427
S00018741,16014.2,15.2,130.2,20230909,24156.2,2,1,277.0,315.0,38.0,0.0,20.301302931596094
S00018742,16016.2,19.2,148.2,20230909,24133.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018743,16017.2,19.2,148.2,20230909,24165.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018744,16018.2,19.2,148.2,20230909,24151.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018745,16019.2,19.2,148.2,20230909,24125.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018746,16020.2,19.2,148.2,20230909,24168.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018747,16021.2,47.2,289.2,20230909,24164.2,2,2,630.0,630.0,0.0,0.0,28.21661237785016
S00018748,16021.2,19.2,148.2,20230909,24164.2,2,2,598.0,598.0,0.0,0.0,26.783387622149835
S00018749,16022.2,19.2,148.2,20230909,24128.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018750,16023.2,19.2,148.2,20230909,24169.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018751,16024.2,19.2,148.2,20230909,24115.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018752,16025.2,19.2,148.2,20230909,24137.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018753,16026.2,19.2,148.2,20230909,24148.2,2,1,266.0,280.0,0.0,0.0,36.099999999999994
S00018754,16027.2,19.2,148.2,20230909,24118.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018755,16028.2,19.2,148.2,20230909,24162.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018756,16029.2,19.2,148.2,20230909,24124.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018757,16030.2,19.2,148.2,20230909,24163.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018758,16031.2,19.2,148.2,20230909,24138.2,2,1,235.0,280.0,45.0,0.0,31.89285714285714
S00018759,16032.2,19.2,148.2,20230909,24114.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018760,16033.2,19.2,148.2,20230909,24130.2,2,1,280.0,280.0,0.0,0.0,58.00000000000001
S00018761,16034.2,19.2,148.2,20230909,24116.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018762,16035.2,19.2,148.2,20230909,17530.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018763,16036.2,19.2,148.2,20230909,24152.2,2,2,550.0,560.0,0.0,10.0,104.10714285714285
S00018764,16037.2,19.2,148.2,20230909,24113.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018765,16038.2,19.2,148.2,20230909,24121.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018766,16039.2,19.2,148.2,20230909,24142.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018767,16040.2,19.2,148.2,20230909,24134.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018768,16041.2,19.2,148.2,20230909,24140.2,2,1,280.0,280.0,0.0,0.0,58.00000000000001
S00018769,16042.2,19.2,148.2,20230909,24158.2,2,1,280.0,280.0,0.0,0.0,38.0
S00018770,16043.2,19.2,148.2,20230909,24153.2,2,1,263.0,299.0,36.0,0.0,33.424749163879596
S00018771,16045.2,19.2,148.2,20230909,24147.2,2,1,299.0,299.0,0.0,0.0,58.0
S00018772,16046.2,19.2,148.2,20230909,24160.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018773,16047.2,19.2,148.2,20230909,24155.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018774,16048.2,19.2,148.2,20230909,24170.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018775,16049.2,19.2,148.2,20230909,24136.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018776,16050.2,19.2,148.2,20230909,24150.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018777,16051.2,19.2,148.2,20230909,24143.2,2,1,299.0,299.0,0.0,0.0,120.0
S00018778,16052.2,19.2,148.2,20230909,24144.2,2,1,299.0,299.0,0.0,0.0,58.0
S00018779,16053.2,38.2,243.2,20230909,24161.2,2,1,180.0,180.0,0.0,0.0,21.795407098121085
S00018780,16053.2,19.2,148.2,20230909,24161.2,2,1,299.0,299.0,0.0,0.0,36.20459290187892
S00018781,16054.2,19.2,148.2,20230909,24149.2,2,1,299.0,299.0,0.0,0.0,58.0
S00018782,16055.2,19.2,148.2,20230909,24167.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018783,16056.2,19.2,148.2,20230909,24132.2,2,1,299.0,299.0,0.0,0.0,84.0
S00018784,16057.2,19.2,148.2,20230909,24157.2,2,1,299.0,299.0,0.0,0.0,38.0
S00018785,16058.2,19.2,148.2,20230909,24129.2,2,1,149.0,299.0,150.0,0.0,18.93645484949833
S00018786,16059.2,19.2,148.2,20230909,24154.2,2,1,299.0,299.0,0.0,0.0,58.0
S00018787,16060.2,38.2,236.2,20230909,24166.2,2,1,150.0,150.0,0.0,0.0,58.0
S00018788,16061.2,19.2,148.2,20230909,24127.2,2,1,295.0,299.0,0.0,4.0,50.928338762214985
S00018789,16061.2,39.2,249.2,20230909,24127.2,2,1,309.0,315.0,0.0,6.0,53.34527687296417
L00018790,16062.1,19.1,323.1,20230910,24194.1,1,1,304.54,304.54,0.0,0.0,68.0
L00018791,16063.1,19.1,323.1,20230910,24195.1,1,1,300.82,304.54,3.72,0.0,11.2
L00018792,16064.1,19.1,323.1,20230910,24177.1,1,1,304.54,304.54,0.0,0.0,0.0
L00018793,16064.1,19.1,323.1,20230910,24177.1,1,1,304.54,304.54,0.0,0.0,0.0
